"29","1","Jl. Sharon Raya Utara no 14","4","2","9.50E+08","100","250","2","3","2","2200.00",,"Deskripsi
  Rumah Minimalis untuk keluarga Modern dan Dinamis View Indah Harga Murah SHM
  Smart Home Go Green di Padasuka View Indah Strategis Murah SHM
 
 
 
 Bandung City Light (BCL)
 
 
 
 Survey Lokasi Hubungi :
 
 Nama marketing : R Adi Pratama 
 
 081222291899
 
 
 
 Sold 66 unit sisa 18 unit
 
 
 
 Buruan booking sebelu kehabisan!!
 
 
 
 Rumah dengan konsep Modern Minimalis
 
 
 
 Terletak dikawasan Bandung Utara (KBU)
 
 
 
 20% dibangun rumah
 
 
 
 80% fasum dan penghijauan
 
 
 
 ARSITEKTUR rumah funsional
 
 FASAD artdeco
 
 VATIO empat bidang
 
 LAYOUT mantap
 
 PENCAHAYAAN maksimal
 
 SIRKULASI UDARA bagus
 
 AIR bersih
 
 UDARA segar
 
 HAWA sejuk
 
 VIEW citylight
 
 
 
 Fasilitas lengkap :
 
 Pos satpam
 
 Mesjid
 
 Taman
 
 Jalan lebar
 
 Dll
 
 
 
 Dibangun oleh developer PT PERTIWI LAND pimpinan bpk 
 
 Rosihan anwar dan bpk Yedy alumni
 
 ITB
 
 
 
 Proyek sebelumnya :
 
 Cimahi city view
 
 Beverly park jatinangor
 
 Dll
 
 
 
 Lokasi strategis dekat :
 
 Saung angklung udjo
 
 Caringin tilu
 
 Puncak bintang
 
 Pusdai
 
 Riau
 
 Dago
 
 Gasibu
 
 Gedung sate
 
 
 
 Akses exit tol pasteur ke pasupati ke gasibu ke suci ke
 
 padasuka ke BCL
 
 
 
 Survey Lokasi Hubungi :
 
 Nama marketing : R Adi Pratama 
 
 081222291899
 
 PT. Pertiwi Land
 
 Marketing 
 
 R Adi Pratama
 
 081222291899
  ","1",NULL,NULL,NULL,"1","1","1",NULL,NULL,"1","1","1","1","25","1","2","3","4","1"
"30","1","Kurdi Regency","2","4","1.10E+08","50","36","1","2","1","1300.00",,"Deskripsi
  Hunian ternyaman dengan lingkungan yang asri dan sejuk
  PROMO TAHAP 2 BUMI CIPTA ASRI
 
 khusus type 36/50
 
 harga normal 150000000 tapi kini ada 3 varian paket terhemat !
 
 
 
 1. (Basic) 100000000
 
 Legalitas : AJB
 
 Accesoris Torn 250Lt
 
 Bonus : Listrik 1300wt, pompa air
 
 
 
 2. (Super) 110000000
 
 Legalitas : AJB
 
 Accesoris : Cannopy ,torn 250L,meja kompor,westafel,keramik dinding toilet
 
 Bonus : Listrik 1300wt, pompa air semi jet pump ,free desain
 
 3.(Deluxe) 135000000
 
 Legalitas : SHM
 
 Accesoris : Cannopy ,torn 250L,meja kompor,westafel,keramik dinding toilet
 
 Bonus : Listrik 1300wt, pompa air semi jet pump ,free desain,TV LED
 
 
 
 Berlaku hanya untuk 20 unit pertama type 36/50
 
 
 
 Kalian sedang bingung cari rumah dengan semua keinginan mu?
 
 Punya rumah yang desain/konsep di buat sendiri?
 
 Punya rumah yang elegant serta hemat dana?
 
 Hanya disini solusinya !!
 
 
 
 keuntungan yang mesti anda pikirkan berulang-ulang mengapa anda mesti memiliki rumah murah ini :
 
 1. Akses jalan mudah dari segala arah
 
 2. Masa indent sangat cepat hanya 3 bulan
 
 3. Lokasi strategis dekat rencana jl. Bypas
 
 katapang-majalaya
 
 4. Akses tol terdekat tol soroja & tol kopo
 
 5. Area bebas banjir
 
 6. Keamanan 24 jam
 
 7. Lingkungan asri & jauh dari kawasan industri
 
 8. Dekat pusat pemerintahan kab. Bandung
 
 9. Dekat akses ke pusat kota bandung
 
 10. Legalitas jelas dan aman 100%
 
 
 
 Bangunan indent dan siap huni
 
 Gratis free desain
 
 Booking fee 5000000 all type
 
 cash keras dan cash bertahap
 
 Air semi jetpump
 
 Listrik 900 & 1300 watt (3 titik)
 
 Surat surat Ajb (bisa upgrade Shm)
 
 
 
 Hubungi
 
 Decka adam
 
 MITRA ARTHA PROPERTY
 
 Gambar hanya ilustrasi
  ","1",NULL,"1",NULL,"1",NULL,"1","1",NULL,"2","1",NULL,"1","4","5","1","1","3","2"
"31","1","Jl. Terusan Pasirkoja","5","4","6.85E+08","108","140","2","3","2","1300.00",,"Deskripsi
  Rumah Siap huni Sangat cocok untuk invest dan hunian Riung Bandung
  Rumah Siap huni Sangat cocok untuk invest dan hunian dengan sepsifikasi sebagai berikut : 
 
 Luas tanah : 108 m2
 
 -Luas bangunan : 140 m2
 
 -Kamar tidur : 3
 
 -Kamar mandi : 2
 
 -Carfort : 1 Mobil
 
 -Air : Jetpump 
 
 -Listrik : 1300 watt
 
 -Harga : 685 000000 nego
 
 
 
 minat..serius..
 
 silahkan buat janji dahulu sebelum survey.trims
 
 
 
 Anda sedang mencari atau mau menjual, membeli, menyewa properti berupa rumah, tanah, ruko, rukan, gedung, gudang, pabrik, kebun, kavling, dll. kami siap membantu anda. Pembeli BEBAS Komisi, Penjual BEBAS Biaya promosi. GRATIS.. Konsultasi properti. Membantu proses KPR Bank.
 
 
 
 Info survey call by appointment:
 
 Sandi Purnama 
 
 Confident Property Bandung
  ","1","1",NULL,"1","1",NULL,"1",NULL,NULL,"1","1",NULL,"1","4","5","3","3","3","2"
"32","1","Jl. Cikutra Baru IV ","5","3","1.30E+09","84","160","2","3","4","1300.00",,"Deskripsi
  Villa mewah dengan suasana pegunungan di Dago Bandung Utara
  *Alinda Townhouse @ Pramestha Mountain City*
 
 _dipersembahkan oleh Pramestha Mountain City_ 
 
 Dago Atas, Bandung
 
 
 
 Penat dengan bisingnya kota? 
 
 
 
 Cari *hunian asri* di Dago Atas saja!
 
  Pramestha Mountain City dibangun diatas lahan seluas *180 Ha* yang telah membangun sebuah klaster hunian bernama Alinda Town House yang ditawarkan dengan *harga perdana Rp 1,2 M
 
 
 
 Tipe yang ditawarkan, yaitu :
 
 1. *Tipe Upslope* (LT 72 m2 / LB 62,50 m2)
 
 2. *Tipe Level* (LT 72 m2 / LB 66 m2)
 
 
 
 *Keunggulan* dari Alinda Townhouse – Pramestha Mountain City
 
 - Pengembangan kawasan dilahan 180 HA dengan *desain eksklusif oleh Terra Lumen.*
 
 - Kawasan terletak *lebih dari 1000 meter diatas permukaan laut.*
 
 - Konsep *terasering* dengan mempertahankan ruang terbuka hijau yang menyatu dengan alam.
 
 - *5 menit* dari Sekolah Internasional Darul Hikam.
 
 - *15 menit* dari Sekolah Stamford Internasional, Lapangan Golf, dan Terminal Dago.
 
 
 
 Info dan survey
 
 
 
 Hub. : DIAN
 
 
 
 085956233933
  ","1",NULL,"1","1","1","1",NULL,"1","1","2","1",NULL,"1","13","1","3","3","3","2"
"33","1","Jl. Rancapanci no 41","3","5","1.40E+10","761","1200","2","5","4","4400.00",,"Deskripsi
  Rumah daerah Rajamantri buahbatu bandung
  RUMAH MEWAH STRATEGIS RAJAMANTRI BUAHBATU
 
 
 
 Luas Tanah 761 meter
 
 
 
 Luas Bangunan 1.200 meter
 
 
 
 2 Lantai
 
 
 
 Kamar Tidur Keluarga 5
 
 
 
 Kamar Mandi Keluarga 4
 
 
 
 Kamar Tidur Pembantu 2
 
 
 
 Kamar Mandi Pembantu 2
 
 
 
 Ruang Santai 1
 
 
 
 Garasi 4 Mobil
 
 
 
 Carport 2 Mobil
 
 
 
 Jenis surat sertifikat hak milik (SHM)
 
 
 
 Listrik 4400 KWH
 
 
 
 Taman Depan Belakang
 
 
 
 harga 14 M
 
 
 
 lets talk
  ","1",NULL,"1","1","1",NULL,"1","1","4","2",NULL,"1","1","20","5","1","1","1","1"
"34","1","Jl. Parang Raya no 11","4","2","8.50E+08","168","140","1","3","3","4400.00",,"Deskripsi
  Rumah mewah di permata kopo bandung hanya 850000000
  Rumah di jual di daerah Kopo Bandung
 
 Lokasi komplek Permata Kopo Bandung
 
 spesifikasi :
 
 -luas tanah 168
 
 -luas bangunan 140
 
 -kamar tidur 3
 
 -kamar mandi 3
 
 -kamar tidur pembantu 1
 
 -garasi 1
 
 -carport 1
 
 harga hanya 850000000, lokasi strategis dekat pusat kota bandung.
 
 checkpoint : 
 
 -dekat minimarket
 
 -dekat Miko Mall Kopo
 
 -dekat akses Tol kopo & soroja
 
 -dekat sekolah SD, SMP, SMA, dan UNIVERSITAS
 
 -lokasi bebas macet
 
 
 
 info lebih lengkap hubungi marketing resmi terpercaya :
 
 Bpk. Rizan Murtafik
 
 Call/WA 085703176999
  ","1",NULL,"1",NULL,NULL,"1",NULL,NULL,"1","1","1","1","1","21","1","2","3","2","1"
"35","1","Jl. Cijambe no 453","2","3","7.00E+08","80","80","1","2","2","2200.00","081214271311","Rumah Dijual 
Bismillah , rumah siap huni 
 
 segera survey, beli dan huni !
 
 sisa unit ready 1 lagi !
 
 
 
 HANYA bisa dimiliki dengan SKEMA SYARIAH
 
 - Tanpa BUNGA
 
 - Tanpa DENDA
 
 - Tanpa SITA
 
 - Tanpa PENALTI
 
 - Tanpa AKAD BATHIL
 
 
 
 Rumah cantik minimalis modern, harga kompetitif 
 
 
 
 KEUNGGULAN LOKASI
 
 • One Gate System
 
 • Tepat di pinggir jalan Jatihandap Utama
 
 • Dua akses strategis (Via Jatihandap dan Padasuka)
 
 • Dekat Terminal Caheum
 
 • Dekat Sekolah Islam Kuttab Alfatih
 
 • Bebas Banjir
 
 • Dikelilingi Komplek Perumahan 
 
 • Lingkungan Sejuk dan Asri
 
 
 
 elganitri urban house ahmad land , 
 
 ready stok 2 unit lagi ! survey dan booking segera !
 
 lokasi buah batu ciganitri bojongsoang bandung dekat alun alun dekat tol buah batu , tonton video ketik ahmad land ciganitri
 
 
 
 villa bambu mandala ahmad land , sisa 1 unit , lokasi jatihandap , bandung utara, rumah mewah 2 lantai view pegunungan bandung utara , 3 kt , 2 km , garden , carport , garasi , dekat terminal cicaheum , gasibu , jl suci , jl ahmad yani , arcamanik , antapani
 
 
 
 villa sayang jatinangor ahmad land, sisa 1 unit
 
 rumah minimalis lux , dekat kampus unpad , dekat itb , dekat ipdn , dekat pusat jatos square , hunian asri tonton video ketik villa sayang jatinangor
 
 
 
 rumah dago ahmad land , sisa 1 unit
 
 hunian asri dekat punclut , dekat apartemen the maj , dago resort , dekat terminal dago 
 
 
 
 segera survey dan boooking ! hub marketing dan tim kami , via wa no ini
  ","1","1",NULL,"1","1",NULL,"1",NULL,"1","1","1","1","1","30","1","2","1","2","1"
"36","1","Jl. Bukit Indah no 17","6","4","8.00E+09","2700","1000","1","4","4","7600.00",,"Deskripsi
  Dijual Villa Lembang Asri Full Furnished Bersih Terawat Baru Renovasi
  Dijual ;
 
 Villa Lembang Asri
 
 SHM
 
 Luas Tanah ; 2700 m2
 
 Luas Bangunan ; 1000 m2
 
 Kondisi villa bersih dan terawat, baru selesai direnovasi. Furnished.
 
 Harga ; Rp. 8 M/nego
 
 
 
 tinagp
  ",NULL,NULL,NULL,"1","1","1","1","1","2","6","1","1","1","17","1","1","1","3","1"
"37","1","Jl. Batununggal Indah VIII","7","5","2.50E+10","460","350","1","4","3","3500.00",,"Deskripsi
  Dijual Rumah Setrategis di Karangsari Setiabudi, Bandung
  Dijual Rumah Bersih & Rapi
 
 Lokasi strategis, prime area, kanan kiri rumah makan, restoran/ bistro
 
 Karangsari- Setiabudhi
 
 LT 460 mtr
 
 LB 350 mtr
 
 KT 3+1 KM 3
 
 Listrik 3500 watt
 
 Air PDAM
 
 SHM
 
 Carport 5-7 mobil
 
 Rumah sangat terawat, bersih dan asri
 
 Harga: 25M( Nego)
  ",NULL,NULL,NULL,"1","1","1","1","1","2","7","1",NULL,"1","6","1","2","6","3","2"
"38","1","Jl. Buah Dua no 24","1","4","1.06E+09","102","75","1","3","2","1300.00",,"Deskripsi
  Hunian Mewah Kawasan Padasuka Bernuansa Alam
  Bandung City Light merupakan perumahan di kawasan Padasuka, Bandung Utara. Perumahan ini hadir dengan konsep hijau, dengan kawasan yang sebagian besar diperuntukan sebagai ruang terbuka hijau. Huniannya pun didesain dengan sirkulasi udara yang baik sehingga rumah menjadi sejuk. 
 
 
 
 Keunggulan Kompetitif:
 
 • Playground sebagai wadah interaksi sosial masyarakat
 
 • 24 Hours Security System 
 
 • Automatic Gate with RFID Card
 
 • Refreshing Air
 
 • CCTV
 
 • Beautiful Architectural Landscape
 
 • Real Estate yang di desain dengan proporsi ruang terbuka hijau yang luas, menjadikan kawasan yang ramah lingkungan.
 
 
 
 Checkpoint Bandung CityLight 
 
 • Arsitektur Modern-Minimalis 
 
 • Rumah Tumbuh 
 
 • Rumah Kebun 
 
 • Masjid As-Salaam 
 
 • BCL Playground 
 
 • Smart Home 
 
 • Smart Residence
 
 
 
 menghadirkan sebuah Rumah yang bukan hanya Cantik dan modern,namun memenuhi standar rumah yang sehat dan humanis.
 
 
 
 Spesifikasi:
 
 Pondasi : Cakar ayam
 
 Struktur: Beton Bertulang
 
 Dinding: Bata di Plester dan di Cat 
 
 Cat Eksterior: Dulux/Setara
 
 Cat Interior: Catylac/Setara
 
 Listrik: 1300 VA
 
 Instalasi Air: Pipa PVC
 
 Sanitair: TOTO Setara
 
 
 
 Memiliki sebuah Rumah yang sangat ideal dengan segudang keuntungan yang kami paparkan di atas,
 
 bisa anda miliki hanya dengan harga yang cukup Terjangkau.
 
 Segera ambil peluang emas untuk memilikinya unit terbatas.
 
 Membeli sesuatu lebih mudah,aman dan menyenangkan apabila barang yang kita beli sudah ada wujud nyata.
 
 
 
 Jangan tunda lagi semakin di tunda peluang makin menjauh karena harga yang semakin naik terus menerus,
 
 Survei dan buktikan proyek kami di sini
 
 
 
 Hubungi :
 
 Marketing Resmi dan Terpercaya
 
 Bpk Rudi S
 
 Call/Wa: 08/13/95/45/12/95
 
 
 
 Central Property 
 
 Jln. Anggrek II No. 28 
 
 Komplek Graha Rancamanyar
  ","1","1",NULL,"1","1",NULL,NULL,"1","2","2","1",NULL,"1","2","1","3","2","3","2"
"39","1","Jl. Semarang ","5","3","6.50E+09","515","490","1","3","2","7700.00",,"Deskripsi
  Udara sangat sejuk
  Rumah siap huni SETIABUDI REGENCY bandung, LT 515/490m2, KT 3, KM 2, garasi 2+2, S'pool, SHM, Lokasi : di dataran tinggi cihideung dgn udara yg sejuk, nyaman dan tenang, view kota bdg..
  ",NULL,NULL,NULL,"1","1","1","1","1","4","2","1","1","1","2","1","2","3","2","1"
"40","1","Jl. Cilengkrang 1 no 165","5","3","2.07E+09","148","108","1","3","3","2200.00",,"Deskripsi
  Podomoro Park Bandung Cluster Amagriya Nalendra Hook
  PT. Agung Podomoro Land, Tbk. (APLN) merupakan pengembang nasional dengan reputasi 
 
 
 
 internasional yang senantiasa menghadirkan produk properti yang berkualitas. 
 
 APLN mahir dalam model pengembangan properti seperti kawasan terpadu, hotel, 
 
 
 
 komersial area, perkantoran dan hunian tapak/landed house. 
 
 Berbekal lebih dari 48 tahun pengalaman yang terfokus dalam dunia properti, APLN 
 
 
 
 mempunyai landasan yang kuat untuk menjadi pengembang terdepan dalam menggarap 
 
 
 
 pasar properti di Indonesia, dan berkomitmen untuk mendukung pembangunan negeri, 
 
 
 
 dimana dapat diketahui dari pembangunan properti yang telah dilaksanakan di 
 
 
 
 berbagai daerah, secara tidak langsung turut mengangkat segi ekonomi dan sosial di 
 
 
 
 wilayah tersebut.
 
 
 
 Podomoro Park Bandung merupakan satu-satunya hunian yang memiliki 5 Elements of 
 
 
 
 Home Resort Living : 
 
 
 
 1. Lake (danau sepanjang 1km di area Podomoro Park) 
 
 2. Trees (pepohonan rimbun nan teduh di seluruh kawasan Podomoro Park) 
 
 3. Mountain (view pegunungan Bandung Selatan yang berbaris kokoh, memberikan view 
 
 
 
 indah dan kesan sejuk) 
 
 4. Air (udara sejuk dan bersih tercipta di kawasan Podomoro Park) 
 
 5. Space (50% lahan digunakan sebagai ruang terbuka hijau)
 
 
 
 
 
 FASILITAS :
 
 
 
 - Club House 
 
 - Gym 
 
 - Swimming Pool 
 
 - Tennis Court 
 
 - Basket Court (3 on 3) 
 
 - Function Room 
 
 - Children's Playground 
 
 - Bike Lane 
 
 - Community Garden 
 
 - 24 Hour Security 
 
 - Panic button 
 
 - Gazebo 
 
 - Jogging Track by The Lake 
 
 - Viewing Deck 
 
 
 
 
 
 Spec :
 
 Cluster Amagriya Nalendra Hook 38
 
 DIMENSI : 10 x 15
 
 LUAS TANAH : 148.07 m2
 
 LUAS BANGUNAN : 108 m2
 
 
 
 Harga
 
 TUNAI KERAS : 2,066,400,000
 
 KONTAN BERTAHAP : 2,296,000,000
 
 KPR : 2,453,000,000
 
 
 
 Info Lebih Lanjut Hubungi Marketing Podomoro Park Bandung : Bp. FAIQ
  ",NULL,"1","1","1","1","1","1","1","2","2","1","1","1","15","1","2","3","2","1"
"41","1","Jl. Suparmin no 56","5","4","3.05E+09","225","175","1","5","4","3500.00",,"Deskripsi
  Rumah besar di komplek elit Pondok Hijau, Gerlong, Bandung Utara
  *TURUN HARGA!!*
 
 5 MENIT DARI SETIABUDI, 15 MENIT KE EXIT TOL PASTEUR.
 
 RUMAH MEWAH DI KAWASAN BANDUNG UTARA, PONDOK HIJAU INDAH.
 
 
 
 *Rumah minimalis asri 2,5lantai di Pondok Hijau Indah, Setiabudi, Bandung.*
  ","1","1",NULL,"1","1",NULL,"1","1","2","2","1",NULL,"1","16","1","2","1","3","2"
"42","1","Jl. Batununggal Indah Raya no 165","2","4","3.60E+09","350","250","1","6","3","900.00",,"Deskripsi
  Jual Rumah Srimahi Bandung hanya hitung tanah
  Dijual rumah keluarga hanya HITUNG TANAH saja di daerah srimahi regol bandung
 
 Lt. 350m2
 
 Lb. 250m2
 
 listrik 900watt
 
 Akses mudah menuju pusat keramaian, dekat dengan berbagai fasilitas pendidikan dan olahraga
 
 Harga masih bisa nego
  ",NULL,NULL,"1","1","1",NULL,"0","1","2","1","1","1","1","6","3","3","3","4","2"
"43","1","Jl. Mekar Raya no 71","2","1","6.49E+08","65","45","2","2","2","1300.00",,"Deskripsi
  Hunian asri di daerah riung bandung,Riung Gallery
  RIUNG GALLERY
 
 
 
 Rumah 2 lantai harga 1 lantai 
 
 
 
 Luas tanah : 65 m2
 
 Luas Bangunan: 45m2
 
 Kamar Tidur 2
 
 Kamar Mandi 2
 
 Listrik 1300 watt
 
 
 
 Lokasi strategis:
 
 - 9km dari stadion GBLA
 
 - dekat minimarket 
 
 - dekat kantor pos dan ATM dari semua Bank
 
 - dekat apotek dan klinik 24 jam
 
 - 1 km UPT puskesmas Riung Bandung
 
 - 4km Rs Al- Islam
 
 - dekat Metro Indah Mall
 
 - dekat sarana pendidikan TK,SD,SMP,SMU dan SMK
 
 - dekat Lotte Wholesale di soekarno hatta
 
 - dekat pasar Cimol gedebage
 
 - dekat pasar Grosir Gedebage
 
 - dekat stasiun gedebage
 
 - dekat terminal leuwi panjang dan terminal Kebon kalapa
 
 - 7,4 km RSUD Kota Bandung
 
 - 40 menit ke kampus universitas Telkom
 
 - dekat tol buah batu/dayeuh kolot
 
 
 
 Booking fee 5 juta 
 
 harga normal 725 juta 
 
 Harga PROMO 649 juta ( ALL IN )
 
 
 
 
 
 info hubungi :
 
 ANNA
 
 Call/wa: 081937998899
  ",NULL,"1","1","1",NULL,"1",NULL,"1",NULL,"1","1","1",NULL,"24","1","3","1","1","1"
"44","1","Jl. Moch Syahri no 114","1","4","3.50E+08","60","30","1","2","1","1300.00",,"Deskripsi
  Rumah type 30 dengan ruangtamu lebih luas di Padalarang
  Rumah minimalis di Bandung Barat
 
 13 Menit ke Tol Padalarang
 
 Bebas Banjir
 
 Keamanan 24 Jam
 
 Fasilitas : Masjid, Playground
 
 
 
 Dp 20 Juta sudah all in 
 
 Cicilan 2 jutaan
  ",NULL,"1","1","1","1",NULL,NULL,"1",NULL,"1","1",NULL,"1","23","1","2","3","3","2"
"45","1","Jl. Karya Bakti 3 no 14","2","4","1.60E+09","160","110","2","4","3","2200.00","08732817212","Rumah Minimalis Jual rumah apik dengan disgn minimlais di daerah Bandung Uatara yg sejuk dan nilai investasi yang terus meningkat. 
 
 
 
 Pasilitas lengkap dengan lingkungan asri dan nyaman
 
 

 
  ","1","1",NULL,NULL,"1","1","1","1","2","2","1","1","1","5","1","2","2","4","2"
"46","1","Jl. Palasari no 98","6","5","4.20E+09","340","400","2","6","6","0.00",,"Deskripsi
  Dijual Rumah Antapani, Bandung
  Dijual Rumah Antapani, Bandung
 
 • LT 340
 
 • LB 400
 
 • KT 5+1
 
 • KM 5+1
 
 • Listrik 3300
 
 • Air PDAM
 
 • Hadap Timur
 
 • Semi Furnished
 
 • Harga 4.2 M/nego
 
 
 
 For more information :
 
 Soen-Soen
 
 08122332400
 
 Discovery Property
  ","1","1",NULL,"1","1",NULL,"1","1","2","1","1",NULL,"1","15","1","2","6","2","4"
"47","1","Jl. Peta no 9","2","4","5.50E+08","78","65","1","2","1","1300.00",,"Deskripsi
  Cluster graha batu karang, dkt riung Bandung!
  Jarang ada! 
 
 Cluster graha batu karang dkt riung bandung
 
 Lokasi strategis
 
 Keamana 24 jam 
 
 Lantai atas udah di dak, bisa untuk 1 kamar lagi
  ",NULL,NULL,"1",NULL,"1","1",NULL,"1",NULL,"1","1","1","1","10","1","3","6","6","2"
"48","1","Jl. Plumeria III no 67","7","5","3.50E+09","237","190","1","7","3","1300.00",,"Deskripsi
  Rumah Batik Jonas Jarang Ada
  Dijual Rumah siap Huni di Batik Jonas Sukaluyu Lt.237 m Lb.190 m Kt.7 Km.3 Garasi ,Carpot . Lokasi sangat Strategis dekat akses angkutan Umum , dekat Kampus Ternama Seperti Itenas,STIEB, STIE YPKP Memiliki lingkungan yang tenang ,Aman dan Nyaman Cocok juga dibangun Rumah Kos /Kantor dll .
  ","1","1",NULL,"1","1","1",NULL,"1","2","4","1","1","1","25","1",NULL,"2","1","4"
"49","1","Jl. Galumpit no 11","4","5","5.50E+09","360","300","1","7","7","7700.00",,"Deskripsi
  Dijual rumah lokasi strategis di sayap supratman bandung
  Dijual rumah besar lokasi strategis pinggir jalan raya area Katamso/ Sukasenang Bandung.
 
 
 
 Total kamar 7 bh, semuanya kamar mandi dalam. (2 di bawah, 5 di atas). 
 
 
 
 Ada studio rekaman / media room cukup besar ukuran 6x4, kedap suara dengan ruang operator terpisah. Listrik 7700 watt.
 
 
 
 Cocok untuk guest house/kantor/ studio rekaman/ stasiun radio. Carport luas bisa untuk 6 mobil. Ada kamar satpam di luar.
 
 
 
 LT 360 (sertifikat 256) ada kelebihan tanah 104 m2
 
 LB 300
 
 7 KTr+ KM dalam
 
 1 KT pembantu + KM
 
 Air jet pump 
 
 Water heater 
 
 Hadap Barat
 
 Line telepon 1
 
 SHM
  ","1","1","1","1","1",NULL,"1","1","1","6","1","1","1","15","1","2","3",NULL,NULL
"50","1","Jl. Karangsari no 92","2","4","5.00E+09","210","150","1","2","2","2200.00",,"Deskripsi
  Dijual Rumah di Daerah Pajajaran, Bandung Pusat
  Dijual Rumah di Daerah Pajajaran - Bandung Pusat.
 
 LT 210m / LB 150m, SHM, 2kt, 2km, carport 5 mbl, air jet pump, lisyrik 2200 watt, hadap selatan, cocok untuk kantor + tour & travel + butik + bank + dll, dekat bandara & istana plaza.
 
 Harga Rp 5M (nego)
 
 
 
 Support Banking by BCA, Panin, UOB, May Bank, Permata, OCBC Nisp, CIMB Niaga, Muamalat, Danamon.
 
 
 
 More info :
 
 Gerry ""GM Property""
 
 Tlp/WA : wa.me/6281910118921
 
 Personal Web : gerrygmpro.agent.co.id
  ","1","1","1","1","1",NULL,"1","1","1","5",NULL,"1","1","5","1","3","2","3","4"
"51","1","Jl. Awigombong no 18","2","1","8.00E+08","110","160","2","2","1","1300.00",,"Deskripsi
  Residance Bandung Utara
  #Residance Bandung Utara dekat Polban.
 
 #Residance Bandung Utara dekat Universitas Maranatha.
 
 #Residance Bandung Utara dekat Pintu Tol Pasteur.
 
 #Residance Bandung Utara dekat Airport Husein Sastranegara.
 
 #Residance Bandung Utara dekat ke Universitas UPI.
 
 #Residance Bandung Utara dekat Sekolah Pariwisata Enhai.
 
 
 
 Bandung Beli/Jual/Sewa Properti
 
 Hub : 081 737 1800
  ","1","1","1",NULL,"1","1",NULL,"1","1","2","1","1",NULL,"14","2","3","3","4","2"
"52","1","Jl. Puspita no 67","6","8","1.50E+09","66","120","2","3","2","2200.00",,"Deskripsi
  Rumah minimalis di depan Hotel Horison Bandung
  Rumah baru minimalis 2 lantai
 
 Lokasi sangat strategis di pusat kota Bandung
 
 Dekat ke RS, Mall, Hotel, perkantoran dan pusat2 kuliner Bandung
 
 Lantai 1 : Ruang tamu, 1KT, 1KM, ruang makan, ruang cuci, dapur, teras dan carport
 
 Lantai 2 : Ruang keluarga, 2KT, 1KM, tmpt jemur dan gudang.
 
 Sumber air PDAM
 
 listrik 2200 w
 
 kwalitas bangunan OK banget
 
 Harga Nego !
  ","1","1","1",NULL,"1",NULL,NULL,"1",NULL,"1","1","1",NULL,"24","1","2","1","2","4"
"53","1","Jl. Pertamina no 54","5","6","4.99E+08","65","38","1","2","1","1300.00",,"Deskripsi
  New Cluster hanya 5 unit di Cherry Homes Bandung
  Exclusive hanya di perumahan Cherry Homes 
 
 
 
 Rumah 1 lantai di daerah bandung timur ini sangat nyaman dan strategis ke mana-mana.
 
 
 
 spek :
 
 luas tanah : 65m2
 
 luas bangunan : 38 m2
 
 kamar tidur : 2
 
 kamar mandi : 1
 
 ruang keluraga yang besar
 
 dapur
 
 carport
 
 listrik 1300 watt
 
 SHM
 
 
 
 Hanya 5 unit saja,siapa cepat dia dapat jangan sampai kehabisan karena harga di bawah pasaran...
 
 
 
 
 
 Buruan survey hubungi marketing kami 
 
 ZAINAL
 
 Call/Wa:082299778899
  ",NULL,"1",NULL,NULL,"1","1","1","1",NULL,"1","1","1","1","24","1","3","6","2","4"
